nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0,0,0.43,0.06,0.45,0.04,0.47,0.09,0.47,0.15,0.42,0.06,0.42,0.12,0.42,0.16,0.46,0.15,0.46,0.23,0.46,0.29,0.43,0.16,0.43,0.23,0.43,0.28,0,0,0,0,0.43,0.02,0.42,0.02,stand
0,0,0.44,0.04,0.46,0.04,0.48,0.09,0.48,0.13,0.42,0.06,0.42,0.12,0.42,0.16,0.46,0.15,0.46,0.23,0.47,0.29,0.43,0.16,0.43,0.23,0.43,0.29,0,0,0,0,0.45,0.02,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.04,0.48,0.09,0.48,0.13,0.43,0.06,0.42,0.12,0.42,0.16,0.46,0.15,0.46,0.23,0.46,0.29,0.44,0.16,0.43,0.23,0.43,0.29,0,0,0,0,0.45,0,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.04,0.48,0.09,0.48,0.13,0.43,0.04,0.42,0.12,0.42,0.16,0.46,0.15,0.46,0.23,0.46,0.29,0.44,0.16,0.45,0.23,0.45,0.29,0,0,0,0,0.45,0,0.43,0,stand
0,0,0.45,0.04,0.46,0.04,0.48,0.09,0.48,0.13,0.43,0.06,0.42,0.13,0.43,0.16,0.46,0.15,0.46,0.23,0.47,0.29,0.44,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0,0,0.43,0,stand
0,0,0.45,0.04,0.46,0.04,0.48,0.09,0.48,0.15,0.42,0.06,0.42,0.12,0.42,0.16,0.46,0.15,0.46,0.23,0.47,0.29,0.44,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0.45,0,0.43,0.02,stand
0,0,0.44,0.04,0.46,0.03,0.48,0.1,0.48,0.13,0.42,0.06,0.42,0.12,0.42,0.16,0.46,0.15,0.46,0.23,0.47,0.29,0.44,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0.45,0,0.43,0.02,stand
0,0,0.44,0.04,0.46,0.03,0.48,0.09,0.48,0.13,0.42,0.06,0.42,0.12,0.43,0.16,0.46,0.15,0.46,0.23,0.46,0.29,0.44,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0.45,0,0.43,0.02,stand
0,0,0.44,0.04,0.46,0.03,0.48,0.09,0.48,0.13,0.42,0.06,0.42,0.12,0.43,0.16,0.46,0.15,0.46,0.23,0.47,0.29,0.44,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0.45,0,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.03,0.48,0.09,0.48,0.13,0.42,0.06,0.42,0.1,0.43,0.16,0.46,0.15,0.46,0.23,0.47,0.29,0.44,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0.45,0,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.03,0.48,0.09,0.48,0.13,0.43,0.06,0.42,0.1,0.42,0.16,0.46,0.15,0.47,0.23,0.47,0.29,0.44,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0.45,0,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.04,0.48,0.1,0.48,0.13,0.43,0.06,0.42,0.12,0.42,0.16,0.47,0.15,0.47,0.23,0.47,0.29,0.44,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0,0,0.43,0.02,stand
0,0,0.45,0.04,0.47,0.04,0.48,0.1,0,0,0.43,0.06,0.43,0.1,0.43,0.15,0.47,0.15,0.47,0.23,0.47,0.29,0.45,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0,0,0.43,0.02,stand
0,0,0.45,0.04,0.47,0.04,0.48,0.1,0,0,0.43,0.06,0.43,0.1,0.43,0.16,0.47,0.15,0.47,0.23,0.47,0.29,0.45,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0,0,0.43,0.02,stand
0,0,0.45,0.04,0.47,0.04,0.48,0.1,0,0,0.43,0.06,0.43,0.1,0.43,0.16,0.47,0.15,0.47,0.23,0.47,0.29,0.45,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0,0,0.43,0.02,stand
0,0,0.45,0.04,0.47,0.04,0.48,0.09,0.48,0.13,0.43,0.06,0.43,0.1,0.43,0.16,0.47,0.15,0.47,0.23,0.47,0.29,0.45,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0.45,0,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.03,0.48,0.07,0.48,0.13,0.43,0.06,0.43,0.1,0.43,0.16,0.47,0.15,0.47,0.23,0.47,0.29,0.45,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0,0,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.03,0.48,0.07,0.48,0.13,0.43,0.06,0.43,0.12,0.43,0.16,0.47,0.15,0.47,0.23,0.47,0.29,0.45,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0,0,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.03,0.48,0.09,0.48,0.13,0.43,0.06,0.42,0.12,0.42,0.16,0.47,0.15,0.47,0.23,0.47,0.29,0.45,0.16,0.45,0.23,0.46,0.29,0,0,0,0,0,0,0.43,0.02,stand
0,0,0.45,0.04,0.46,0.03,0.48,0.09,0.48,0.13,0.43,0.06,0.42,0.12,0.42,0.16,0.47,0.15,0.47,0.23,0.47,0.29,0.45,0.16,0.45,0.23,0.46,0.29,0,0,0.42,0.02,0,0,0.43,0.02,stand
0,0,0.44,0.04,0.46,0.04,0.48,0.09,0.48,0.13,0.42,0.06,0.42,0.1,0.42,0.16,0.46,0.15,0.46,0.23,0.47,0.29,0.44,0.16,0.45,0.25,0.46,0.29,0,0,0,0,0.45,0.02,0.43,0.02,stand
0.34,0.09,0.34,0.15,0.32,0.15,0.31,0.15,0.32,0.12,0.36,0.15,0.37,0.22,0.38,0.26,0.33,0.28,0.34,0.36,0.34,0.45,0.35,0.28,0.36,0.35,0.36,0.42,0.34,0.09,0,0,0.33,0.09,0,0,stand
0.35,0.09,0.34,0.15,0.33,0.15,0.31,0.13,0.32,0.12,0.36,0.15,0.37,0.22,0.37,0.26,0.33,0.28,0.34,0.36,0.33,0.45,0.35,0.28,0.36,0.35,0.36,0.44,0.34,0.09,0,0,0.34,0.1,0,0,stand
0.35,0.09,0.34,0.15,0.33,0.15,0.32,0.15,0.33,0.12,0.36,0.16,0.36,0.22,0.37,0.28,0.33,0.28,0.34,0.38,0.33,0.45,0.35,0.28,0.36,0.35,0.36,0.42,0.34,0.09,0,0,0.34,0.1,0,0,stand
0.35,0.1,0.34,0.15,0.33,0.15,0.32,0.15,0.33,0.12,0.36,0.16,0.36,0.22,0.37,0.28,0.33,0.28,0.34,0.38,0.33,0.46,0.35,0.28,0.36,0.36,0.36,0.42,0.34,0.09,0.35,0.09,0.34,0.1,0,0,stand
0.35,0.1,0.34,0.15,0.32,0.15,0.32,0.15,0.33,0.12,0.35,0.16,0.36,0.22,0.37,0.28,0.33,0.29,0.34,0.38,0.34,0.46,0.35,0.29,0.36,0.36,0.36,0.44,0.34,0.09,0.35,0.09,0.33,0.1,0,0,stand
0.34,0.1,0.34,0.16,0.32,0.15,0.31,0.16,0.32,0.13,0.35,0.16,0.36,0.23,0.37,0.28,0.32,0.29,0.34,0.38,0.34,0.46,0.35,0.29,0.36,0.36,0.36,0.44,0.34,0.1,0,0,0.33,0.1,0,0,stand
0.34,0.1,0.33,0.16,0.32,0.16,0.31,0.16,0.32,0.13,0.35,0.16,0.35,0.23,0.37,0.28,0.32,0.31,0.34,0.38,0.34,0.48,0.35,0.29,0.35,0.36,0.36,0.44,0.33,0.1,0,0,0.32,0.12,0,0,stand
0.32,0.12,0.32,0.17,0.31,0.17,0.29,0.19,0.3,0.16,0.34,0.16,0.35,0.23,0.36,0.28,0.32,0.31,0.33,0.39,0.34,0.48,0.35,0.29,0.36,0.38,0.35,0.44,0.31,0.12,0.32,0.1,0.3,0.13,0,0,stand
0.32,0.12,0.32,0.17,0.31,0.17,0.29,0.19,0.3,0.16,0.34,0.16,0.35,0.23,0.36,0.28,0.32,0.32,0.33,0.39,0.34,0.48,0.35,0.29,0.36,0.38,0.35,0.44,0.31,0.12,0.32,0.1,0.3,0.13,0,0,stand
0.31,0.12,0.32,0.17,0.31,0.17,0.29,0.2,0.3,0.16,0.34,0.16,0.35,0.23,0.36,0.28,0.32,0.31,0.33,0.39,0.34,0.48,0.35,0.31,0.36,0.38,0.35,0.45,0.31,0.12,0,0,0.3,0.13,0,0,stand
0.35,0.17,0.35,0.19,0.33,0.19,0.32,0.25,0.34,0.29,0.38,0.17,0.4,0.22,0.4,0.28,0.35,0.28,0.35,0.36,0.37,0.39,0.37,0.28,0.38,0.35,0.39,0.41,0.35,0.17,0.35,0.17,0.34,0.16,0.36,0.15,stand
0.34,0.16,0.35,0.16,0.32,0.17,0.32,0.23,0.32,0.29,0.37,0.16,0.39,0.22,0.4,0.26,0.34,0.28,0.34,0.35,0.35,0.39,0.37,0.26,0.38,0.35,0.39,0.41,0.34,0.16,0.34,0.15,0.33,0.15,0.35,0.13,stand
0.33,0.16,0.33,0.16,0.31,0.17,0.3,0.23,0.3,0.29,0.35,0.15,0.38,0.2,0.38,0.26,0.33,0.28,0.32,0.36,0.32,0.42,0.35,0.26,0.37,0.35,0.39,0.41,0.32,0.15,0.33,0.15,0.32,0.15,0.34,0.12,stand
0.31,0.16,0.31,0.16,0.29,0.17,0.29,0.23,0.29,0.29,0.34,0.15,0.35,0.19,0.36,0.25,0.31,0.29,0.32,0.36,0.32,0.42,0.34,0.26,0.36,0.35,0.38,0.41,0.31,0.15,0.31,0.15,0.3,0.15,0.32,0.13,stand
0.31,0.16,0.31,0.16,0.29,0.17,0.28,0.23,0.29,0.29,0.33,0.15,0.35,0.19,0.35,0.23,0.31,0.29,0.32,0.36,0.32,0.42,0.34,0.26,0.36,0.35,0.38,0.41,0.31,0.15,0.31,0.15,0.29,0.15,0.32,0.13,stand
0.31,0.16,0.31,0.16,0.28,0.17,0.27,0.23,0.28,0.29,0.33,0.15,0.35,0.19,0.35,0.23,0.31,0.29,0.32,0.36,0.32,0.44,0.34,0.26,0.35,0.33,0.37,0.41,0.3,0.15,0.31,0.15,0.29,0.15,0.31,0.13,stand
0.3,0.15,0.29,0.16,0.27,0.17,0.27,0.23,0.28,0.29,0.32,0.15,0.34,0.17,0.32,0.2,0.3,0.28,0.31,0.35,0.32,0.44,0.32,0.26,0.34,0.35,0.34,0.41,0.29,0.13,0.3,0.13,0.28,0.13,0.31,0.12,stand
0.3,0.15,0.29,0.16,0.27,0.17,0.27,0.23,0.28,0.29,0.32,0.15,0.34,0.19,0.32,0.2,0.3,0.29,0.31,0.36,0.32,0.42,0.32,0.26,0.34,0.33,0.34,0.41,0.29,0.13,0.3,0.13,0.28,0.13,0.31,0.12,stand
0.3,0.13,0.3,0.15,0.27,0.16,0.27,0.23,0.28,0.29,0.32,0.13,0.34,0.17,0.32,0.2,0.3,0.28,0.31,0.35,0.32,0.42,0.32,0.26,0.33,0.33,0.34,0.41,0.3,0.12,0.31,0.12,0.29,0.13,0,0,stand
0.31,0.13,0.3,0.15,0.28,0.16,0.27,0.22,0.28,0.28,0.32,0.13,0.34,0.19,0.32,0.2,0.3,0.28,0.31,0.35,0.32,0.42,0.32,0.26,0.33,0.33,0.34,0.41,0.3,0.12,0.31,0.12,0.29,0.12,0,0,stand
0.31,0.12,0.3,0.15,0.28,0.16,0.27,0.22,0.28,0.28,0.32,0.13,0.34,0.19,0.32,0.2,0.3,0.28,0.31,0.35,0.32,0.42,0.32,0.26,0.33,0.33,0.34,0.41,0.3,0.12,0.31,0.1,0.29,0.12,0,0,stand
0.31,0.12,0.3,0.15,0.28,0.16,0.27,0.22,0.28,0.28,0.32,0.13,0.33,0.19,0.32,0.2,0.3,0.28,0.31,0.35,0.31,0.42,0.32,0.25,0.33,0.33,0.34,0.41,0.31,0.1,0.31,0.1,0.29,0.1,0,0,stand
0.31,0.12,0.29,0.15,0.27,0.16,0.27,0.22,0.28,0.28,0.31,0.13,0.33,0.19,0.32,0.2,0.29,0.26,0.31,0.35,0.31,0.42,0.32,0.25,0.33,0.32,0.34,0.41,0.31,0.1,0.31,0.1,0.29,0.1,0,0,stand
0.31,0.12,0.29,0.15,0.27,0.16,0.27,0.23,0.28,0.28,0.31,0.15,0.32,0.17,0.31,0.19,0.29,0.28,0.29,0.35,0.31,0.42,0.31,0.26,0.32,0.33,0.34,0.41,0.3,0.1,0,0,0.29,0.1,0,0,stand
0.3,0.12,0.28,0.15,0.27,0.16,0.27,0.22,0.28,0.28,0.3,0.15,0.31,0.19,0,0,0.29,0.28,0.29,0.35,0.31,0.42,0.31,0.26,0.32,0.33,0.34,0.41,0.3,0.1,0,0,0.28,0.1,0,0,stand
0.3,0.1,0.28,0.15,0.27,0.16,0.27,0.23,0.28,0.28,0.29,0.15,0.3,0.19,0.31,0.2,0.29,0.28,0.29,0.35,0.31,0.42,0.31,0.26,0.32,0.33,0.34,0.41,0.29,0.1,0,0,0.28,0.1,0,0,stand
0.29,0.1,0.28,0.15,0.26,0.16,0.27,0.23,0.29,0.28,0.29,0.15,0.3,0.19,0.31,0.19,0.28,0.26,0.29,0.35,0.3,0.42,0.3,0.25,0.32,0.32,0.33,0.39,0.29,0.1,0,0,0.27,0.1,0,0,stand
0.29,0.1,0.28,0.15,0.27,0.16,0.27,0.23,0.29,0.28,0.29,0.15,0.3,0.19,0.31,0.19,0.28,0.26,0.29,0.35,0.31,0.42,0.3,0.25,0.32,0.33,0.32,0.39,0.29,0.1,0,0,0.27,0.1,0,0,stand
0.3,0.1,0.29,0.15,0.27,0.15,0.27,0.22,0.29,0.28,0.3,0.13,0.32,0.19,0.33,0.22,0.29,0.26,0.3,0.33,0.3,0.42,0.31,0.25,0.32,0.32,0.32,0.39,0.29,0.09,0.29,0.09,0.28,0.1,0,0,stand
0.3,0.09,0.29,0.13,0.27,0.15,0.27,0.22,0.28,0.26,0.31,0.13,0.32,0.19,0.33,0.2,0.29,0.26,0.3,0.33,0.31,0.42,0.32,0.25,0.32,0.32,0.32,0.39,0.29,0.09,0,0,0.28,0.1,0,0,stand
0.31,0.09,0.29,0.13,0.28,0.15,0.27,0.2,0.28,0.26,0.31,0.13,0.32,0.17,0.34,0.2,0.29,0.26,0.3,0.33,0.31,0.42,0.32,0.25,0.32,0.32,0.32,0.39,0.3,0.09,0,0,0.29,0.1,0,0,stand
0.31,0.09,0.3,0.13,0.28,0.15,0.27,0.2,0.29,0.26,0.32,0.13,0.33,0.17,0.34,0.2,0.29,0.25,0.3,0.33,0.31,0.41,0.32,0.25,0.32,0.32,0.32,0.39,0.3,0.09,0.31,0.07,0.29,0.1,0,0,stand
0.31,0.09,0.3,0.13,0.28,0.13,0.27,0.2,0.29,0.25,0.32,0.13,0.33,0.17,0.34,0.22,0.29,0.25,0.3,0.33,0.31,0.41,0.32,0.25,0.32,0.32,0.32,0.39,0.3,0.09,0.31,0.07,0.29,0.09,0,0,stand
0.31,0.09,0.3,0.13,0.28,0.15,0.27,0.2,0.29,0.25,0.31,0.13,0.32,0.17,0.34,0.22,0.29,0.25,0.3,0.32,0.3,0.39,0.32,0.25,0.32,0.32,0.32,0.39,0.3,0.09,0.31,0.07,0.29,0.09,0,0,stand
0.31,0.09,0.3,0.13,0.28,0.13,0.27,0.2,0.29,0.25,0.31,0.13,0.32,0.17,0.34,0.22,0.29,0.25,0.3,0.32,0.3,0.39,0.32,0.25,0.32,0.32,0.32,0.39,0.3,0.09,0.31,0.07,0.29,0.09,0,0,stand
0.3,0.09,0.29,0.13,0.27,0.15,0.27,0.2,0.29,0.25,0.31,0.13,0.32,0.19,0.33,0.23,0.29,0.25,0.29,0.32,0.3,0.39,0.31,0.25,0.32,0.32,0.32,0.39,0.29,0.09,0,0,0.28,0.09,0,0,stand
0.3,0.1,0.28,0.15,0.27,0.15,0.27,0.22,0.28,0.25,0.3,0.13,0.31,0.17,0.32,0.23,0.28,0.25,0.29,0.32,0.29,0.39,0.31,0.25,0.32,0.32,0.32,0.39,0.29,0.09,0.3,0.09,0.27,0.1,0,0,stand
0.29,0.1,0.28,0.15,0.26,0.15,0.26,0.2,0.28,0.26,0.29,0.13,0.31,0.19,0.32,0.23,0.28,0.25,0.29,0.33,0.29,0.39,0.3,0.25,0.31,0.32,0.32,0.39,0.29,0.09,0.29,0.09,0.27,0.1,0,0,stand
0.29,0.1,0.27,0.15,0.26,0.15,0.26,0.22,0.27,0.26,0.29,0.13,0.31,0.19,0.31,0.22,0.27,0.26,0.29,0.33,0.29,0.39,0.3,0.25,0.31,0.32,0.32,0.39,0.28,0.09,0.29,0.09,0.27,0.1,0,0,stand
0.29,0.1,0.27,0.15,0.26,0.15,0.26,0.22,0.27,0.26,0.29,0.13,0.3,0.19,0.31,0.22,0.27,0.26,0.28,0.33,0.29,0.39,0.3,0.25,0.31,0.32,0.32,0.38,0.28,0.09,0.28,0.09,0.27,0.1,0,0,stand
0.28,0.1,0.27,0.15,0.26,0.15,0.26,0.22,0.26,0.28,0.29,0.13,0.3,0.19,0.31,0.22,0.27,0.26,0.29,0.33,0.29,0.39,0.3,0.25,0.31,0.32,0.32,0.38,0.28,0.1,0,0,0.27,0.1,0,0,stand
0.28,0.12,0.27,0.15,0.26,0.15,0.26,0.22,0.27,0.28,0.29,0.13,0.3,0.19,0.31,0.22,0.28,0.26,0.29,0.33,0.29,0.39,0.3,0.25,0.31,0.32,0.32,0.38,0.28,0.1,0.28,0.1,0.27,0.1,0,0,stand
0.29,0.1,0.27,0.15,0.26,0.15,0.26,0.22,0.27,0.26,0.29,0.13,0.31,0.19,0.32,0.22,0.28,0.26,0.29,0.33,0.29,0.39,0.3,0.25,0.32,0.32,0.32,0.38,0.28,0.1,0,0,0.27,0.1,0,0,stand
0.29,0.12,0.28,0.15,0.27,0.15,0.27,0.22,0.28,0.26,0.29,0.13,0.31,0.17,0.32,0.22,0.29,0.26,0.29,0.33,0.3,0.39,0.31,0.25,0.32,0.32,0.32,0.38,0.29,0.1,0.29,0.1,0.27,0.1,0,0,stand
0.29,0.1,0.29,0.13,0.27,0.15,0.27,0.2,0.29,0.26,0.31,0.12,0.32,0.17,0.33,0.22,0.29,0.25,0.29,0.32,0.3,0.39,0.31,0.25,0.32,0.32,0.32,0.38,0.29,0.1,0,0,0.28,0.1,0,0,stand
0.3,0.1,0.29,0.13,0.27,0.15,0.27,0.2,0.29,0.25,0.31,0.12,0.32,0.17,0.34,0.22,0.29,0.25,0.29,0.32,0.3,0.39,0.31,0.23,0.32,0.32,0.32,0.38,0.29,0.09,0.3,0.09,0.28,0.1,0,0,stand
0.3,0.1,0.3,0.13,0.28,0.15,0.27,0.19,0.28,0.25,0.32,0.13,0.34,0.17,0.35,0.22,0.29,0.25,0.29,0.33,0.3,0.39,0.32,0.25,0.32,0.32,0.32,0.38,0.29,0.09,0.3,0.09,0.29,0.09,0.31,0.09,stand
0.29,0.09,0.3,0.13,0.28,0.13,0.27,0.19,0.27,0.25,0.32,0.13,0.34,0.19,0.35,0.22,0.29,0.25,0.29,0.32,0.3,0.38,0.32,0.25,0.32,0.32,0.32,0.38,0.29,0.09,0.3,0.09,0.29,0.09,0.31,0.09,stand
0.29,0.09,0.3,0.13,0.28,0.13,0.27,0.19,0.27,0.23,0.32,0.13,0.34,0.19,0.34,0.23,0.29,0.25,0.29,0.32,0.3,0.38,0.32,0.25,0.32,0.32,0.32,0.38,0.29,0.09,0.29,0.09,0,0,0.31,0.09,stand
0.29,0.09,0.3,0.13,0.28,0.13,0.27,0.19,0.27,0.23,0.32,0.13,0.33,0.19,0.34,0.23,0.29,0.25,0.29,0.31,0.3,0.36,0.32,0.25,0.32,0.32,0.32,0.38,0.29,0.07,0.29,0.07,0,0,0.31,0.09,stand
0.29,0.09,0.3,0.13,0.27,0.13,0.27,0.19,0.27,0.23,0.32,0.13,0.33,0.19,0.33,0.25,0.29,0.25,0.29,0.31,0.3,0.36,0.31,0.23,0.32,0.32,0.32,0.38,0.29,0.07,0.29,0.07,0,0,0.31,0.09,stand
0.29,0.09,0.29,0.13,0.27,0.13,0.27,0.17,0.27,0.23,0.32,0.13,0.32,0.19,0.32,0.25,0.29,0.25,0.29,0.31,0.3,0.36,0.31,0.23,0.32,0.32,0.32,0.38,0.29,0.07,0.29,0.07,0,0,0.31,0.09,stand
0.29,0.09,0.29,0.13,0.27,0.12,0.26,0.17,0.27,0.23,0.31,0.13,0.32,0.19,0.32,0.25,0.28,0.25,0.29,0.31,0.3,0.36,0.31,0.23,0.32,0.32,0.32,0.38,0.29,0.07,0.29,0.07,0,0,0.3,0.09,stand
0.27,0.09,0.28,0.13,0.26,0.12,0.26,0.17,0.26,0.23,0.3,0.13,0.31,0.19,0.31,0.23,0.27,0.23,0.29,0.31,0.3,0.36,0.29,0.23,0.31,0.31,0.32,0.38,0.27,0.07,0.28,0.07,0,0,0.29,0.09,stand
0.27,0.09,0.27,0.12,0.26,0.12,0.25,0.17,0.26,0.23,0.29,0.13,0.31,0.19,0.31,0.23,0.27,0.25,0.29,0.32,0.3,0.36,0.29,0.23,0.31,0.31,0.32,0.38,0.27,0.07,0.27,0.07,0,0,0.29,0.09,stand
0.27,0.09,0.27,0.12,0.26,0.12,0.25,0.17,0.26,0.23,0.29,0.12,0.31,0.19,0.31,0.23,0.27,0.23,0.29,0.31,0.3,0.36,0.29,0.23,0.3,0.29,0.32,0.38,0.27,0.07,0.27,0.07,0,0,0.29,0.09,stand
0.26,0.09,0.27,0.12,0.26,0.13,0.25,0.17,0.26,0.23,0.29,0.12,0.3,0.17,0.31,0.22,0.27,0.23,0.28,0.31,0.3,0.36,0.29,0.22,0.29,0.29,0.31,0.36,0.26,0.07,0.27,0.07,0,0,0.28,0.09,stand
0.26,0.07,0.27,0.12,0.26,0.13,0.25,0.17,0.26,0.23,0.29,0.12,0.3,0.17,0.31,0.22,0.27,0.23,0.28,0.31,0.29,0.36,0.29,0.23,0.29,0.29,0.31,0.36,0,0,0.27,0.07,0,0,0.28,0.09,stand
0.26,0.09,0.27,0.13,0.26,0.13,0.26,0.19,0.26,0.23,0.29,0.12,0.3,0.17,0.31,0.22,0.27,0.23,0.28,0.31,0.29,0.36,0.29,0.23,0.29,0.29,0.31,0.36,0.26,0.07,0.26,0.07,0,0,0.28,0.09,stand
0.26,0.09,0.27,0.12,0.26,0.13,0.26,0.17,0.26,0.23,0.29,0.12,0.31,0.17,0.31,0.23,0.27,0.23,0.28,0.31,0.29,0.36,0.29,0.23,0.3,0.31,0.31,0.36,0.26,0.07,0.27,0.07,0,0,0.28,0.09,stand
0.26,0.09,0.27,0.13,0.26,0.13,0.26,0.19,0.26,0.23,0.29,0.12,0.31,0.17,0.31,0.23,0.27,0.25,0.28,0.32,0.29,0.36,0.29,0.23,0.3,0.31,0.31,0.36,0.26,0.07,0.27,0.07,0,0,0.28,0.09,stand
0.26,0.09,0.27,0.13,0.26,0.13,0.26,0.19,0.26,0.23,0.3,0.12,0.31,0.17,0.31,0.23,0.27,0.25,0.27,0.31,0.29,0.36,0.29,0.23,0.31,0.31,0.31,0.36,0,0,0.27,0.07,0,0,0.28,0.09,stand
0.26,0.09,0.28,0.13,0.26,0.13,0.26,0.19,0.26,0.23,0.3,0.12,0.31,0.17,0.31,0.23,0.27,0.25,0.28,0.31,0.28,0.36,0.3,0.23,0.31,0.31,0.31,0.36,0.26,0.07,0.27,0.07,0,0,0.28,0.09,stand
0.26,0.09,0.28,0.13,0.26,0.13,0.25,0.19,0.27,0.22,0.3,0.12,0.32,0.17,0.32,0.23,0.27,0.25,0.28,0.32,0.28,0.38,0.3,0.23,0.31,0.31,0.31,0.36,0,0,0.27,0.09,0.26,0.09,0.28,0.07,stand
0.27,0.09,0.28,0.13,0.26,0.13,0.25,0.19,0.26,0.15,0.3,0.12,0.32,0.17,0.33,0.22,0.28,0.25,0.29,0.32,0.29,0.39,0.31,0.23,0.31,0.32,0.31,0.36,0.26,0.09,0.27,0.09,0.26,0.1,0.28,0.09,stand
0.27,0.1,0.28,0.13,0.26,0.15,0.25,0.17,0.26,0.15,0.31,0.12,0.32,0.17,0.33,0.22,0.28,0.25,0.29,0.32,0.3,0.39,0.31,0.23,0.31,0.32,0.31,0.38,0.27,0.09,0.27,0.09,0.26,0.1,0.28,0.09,stand
0.32,0.09,0.3,0.13,0.3,0.13,0.32,0.19,0.34,0.23,0.31,0.12,0,0,0,0,0.31,0.23,0.32,0.31,0.32,0.38,0.32,0.23,0.33,0.29,0.33,0.36,0.32,0.07,0,0,0.31,0.09,0,0,stand
0.32,0.07,0.3,0.12,0.31,0.12,0.32,0.17,0.34,0.22,0.29,0.12,0,0,0,0,0.31,0.23,0.32,0.29,0.32,0.38,0.31,0.23,0.32,0.29,0.32,0.38,0.31,0.07,0,0,0.31,0.07,0,0,stand
0.32,0.07,0.3,0.12,0.31,0.12,0.32,0.17,0.34,0.22,0.29,0.12,0,0,0,0,0.31,0.22,0.32,0.29,0.32,0.38,0.3,0.22,0.32,0.31,0.32,0.38,0.31,0.07,0,0,0.31,0.07,0,0,stand
0.32,0.07,0.3,0.12,0.31,0.12,0.32,0.17,0.34,0.22,0.29,0.12,0,0,0,0,0.31,0.22,0.32,0.29,0.33,0.38,0.3,0.22,0.32,0.29,0.32,0.38,0.31,0.07,0,0,0.31,0.07,0,0,stand
0.31,0.07,0.3,0.12,0.31,0.12,0.32,0.17,0.34,0.2,0.29,0.12,0,0,0,0,0.32,0.22,0.33,0.28,0.34,0.36,0.3,0.22,0.32,0.29,0.33,0.36,0.31,0.06,0,0,0.31,0.07,0,0,stand
0.31,0.07,0.3,0.12,0.31,0.1,0.33,0.17,0.34,0.2,0.29,0.12,0,0,0,0,0.32,0.22,0.33,0.28,0.34,0.35,0.3,0.22,0.32,0.29,0.33,0.35,0.31,0.06,0,0,0.31,0.07,0,0,stand
0.31,0.07,0.3,0.12,0.31,0.1,0.33,0.17,0.34,0.2,0.29,0.12,0,0,0,0,0.32,0.22,0.34,0.28,0.34,0.35,0.31,0.22,0.32,0.29,0.33,0.35,0.31,0.06,0,0,0.31,0.07,0,0,stand
0.31,0.07,0.3,0.12,0.32,0.12,0.33,0.17,0.34,0.19,0.29,0.12,0,0,0,0,0.32,0.22,0.34,0.28,0.34,0.35,0.31,0.22,0.32,0.29,0.33,0.35,0.31,0.06,0,0,0.31,0.07,0,0,stand
0.31,0.06,0.31,0.12,0.32,0.1,0.34,0.17,0.34,0.19,0.29,0.12,0,0,0,0,0.32,0.2,0.34,0.28,0.34,0.35,0.31,0.22,0.32,0.28,0.33,0.35,0.31,0.06,0,0,0.31,0.07,0,0,stand
0.31,0.06,0.31,0.12,0.32,0.1,0.34,0.17,0,0,0.29,0.13,0.29,0.17,0,0,0.32,0.2,0.34,0.28,0.34,0.35,0.31,0.2,0.32,0.28,0.33,0.35,0.31,0.06,0,0,0.31,0.07,0,0,stand
0.32,0.06,0.31,0.12,0.32,0.1,0.34,0.16,0.34,0.17,0.29,0.12,0.29,0.17,0,0,0.32,0.2,0.34,0.28,0.34,0.35,0.31,0.22,0.32,0.28,0.33,0.35,0.31,0.06,0,0,0.31,0.07,0.29,0.09,stand
