nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class 231->bobei
0.35,0.22,0.35,0.23,0.34,0.22,0.32,0.23,0.32,0.25,0.36,0.23,0.37,0.28,0.37,0.29,0.34,0.29,0.32,0.29,0.34,0.32,0.35,0.29,0.37,0.29,0.37,0.32,0.35,0.22,0,0,0.35,0.2,0,0,fall_down
0.35,0.22,0.35,0.23,0.34,0.22,0.32,0.25,0,0,0.36,0.23,0.37,0.28,0.37,0.29,0.33,0.28,0.32,0.28,0.34,0.32,0.35,0.29,0.37,0.31,0,0,0.35,0.2,0.35,0.22,0.34,0.2,0.36,0.2,fall_down
0.35,0.22,0.34,0.22,0.33,0.22,0.32,0.23,0.32,0.25,0.36,0.23,0.37,0.26,0.38,0.29,0.33,0.29,0.34,0.29,0.34,0.32,0.35,0.29,0.37,0.31,0,0,0.35,0.2,0.35,0.22,0.34,0.2,0.35,0.2,fall_down
0.35,0.22,0.34,0.22,0.33,0.22,0.32,0.25,0.34,0.26,0.36,0.23,0.37,0.26,0.37,0.29,0.32,0.29,0.34,0.28,0.34,0.32,0.35,0.29,0.37,0.31,0,0,0.35,0.22,0,0,0.34,0.2,0,0,fall_down
0.35,0.23,0.35,0.23,0.33,0.22,0.32,0.25,0.34,0.26,0.36,0.23,0.37,0.28,0.37,0.29,0.32,0.29,0.34,0.28,0,0,0.35,0.29,0.36,0.28,0.37,0.32,0.35,0.22,0.35,0.22,0.34,0.22,0,0,fall_down
0.36,0.23,0.35,0.23,0.34,0.23,0.34,0.26,0.37,0.28,0.36,0.25,0.36,0.26,0.37,0.28,0.32,0.29,0.35,0.28,0.34,0.33,0.33,0.29,0,0,0,0,0.35,0.22,0,0,0.35,0.22,0,0,fall_down
0.36,0.22,0.35,0.22,0.34,0.22,0.34,0.25,0.37,0.26,0.36,0.23,0.36,0.26,0,0,0.32,0.28,0.34,0.29,0.34,0.33,0.34,0.28,0.38,0.29,0.37,0.33,0.36,0.22,0.37,0.22,0.35,0.2,0,0,fall_down
0.37,0.2,0.35,0.2,0.35,0.2,0.35,0.23,0.37,0.26,0.37,0.23,0.37,0.26,0,0,0.33,0.28,0.35,0.29,0.34,0.33,0.34,0.28,0.37,0.28,0.37,0.33,0.37,0.2,0.37,0.2,0.36,0.19,0,0,fall_down
0.38,0.2,0.36,0.2,0.35,0.2,0.35,0.23,0.36,0.26,0.37,0.22,0.37,0.25,0.37,0.28,0.33,0.28,0.35,0.29,0.35,0.33,0.35,0.26,0.38,0.28,0.37,0.32,0.38,0.2,0,0,0.37,0.19,0,0,fall_down
0.38,0.22,0.36,0.22,0.35,0.2,0.35,0.25,0.36,0.28,0.37,0.23,0.37,0.26,0.37,0.28,0.33,0.28,0.35,0.32,0.35,0.35,0.34,0.28,0.38,0.29,0.37,0.33,0.38,0.2,0,0,0.37,0.19,0,0,fall_down
0.38,0.22,0.36,0.22,0.35,0.2,0.35,0.26,0.36,0.29,0.37,0.23,0.37,0.26,0.37,0.28,0.33,0.28,0.35,0.32,0,0,0.34,0.28,0.38,0.29,0,0,0.38,0.2,0,0,0.37,0.19,0,0,fall_down
0.37,0.19,0.35,0.19,0.34,0.19,0.34,0.23,0.35,0.28,0.36,0.2,0.37,0.22,0.38,0.25,0.32,0.25,0.35,0.31,0.34,0.33,0.34,0.25,0.38,0.28,0.37,0.32,0.37,0.17,0,0,0.36,0.17,0,0,fall_down
0.32,0.1,0.33,0.12,0.32,0.13,0.32,0.17,0.32,0.2,0.35,0.09,0.37,0.12,0.39,0.16,0.34,0.2,0.35,0.26,0.36,0.31,0.37,0.19,0.38,0.25,0.38,0.28,0.32,0.09,0.32,0.09,0,0,0.33,0.07,fall_down
0.32,0.15,0.33,0.16,0.31,0.19,0.31,0.22,0.31,0.26,0.34,0.15,0.37,0.16,0.4,0.16,0.33,0.25,0.34,0.28,0.36,0.31,0.35,0.23,0.37,0.26,0.37,0.28,0.31,0.15,0.32,0.15,0.31,0.15,0.32,0.13,fall_down
0.32,0.17,0.32,0.19,0.31,0.2,0.3,0.25,0.3,0.31,0.34,0.17,0.37,0.19,0.38,0.19,0.33,0.28,0.32,0.31,0,0,0.35,0.26,0.36,0.26,0.37,0.29,0.31,0.17,0.32,0.16,0.31,0.17,0.32,0.16,fall_down
0.31,0.19,0.32,0.2,0.31,0.22,0.3,0.26,0.3,0.32,0.34,0.19,0.37,0.19,0.38,0.19,0.32,0.29,0,0,0,0,0.34,0.26,0.35,0.26,0.37,0.29,0.31,0.19,0.31,0.17,0,0,0.32,0.17,fall_down
0.27,0.25,0.29,0.25,0.27,0.28,0.29,0.31,0.29,0.32,0.29,0.23,0.32,0.23,0.34,0.23,0.31,0.31,0,0,0,0,0.32,0.29,0,0,0,0,0.27,0.25,0.27,0.23,0.27,0.25,0.28,0.22,fall_down
0.26,0.28,0.28,0.26,0.27,0.26,0.29,0.31,0.28,0.33,0.28,0.25,0.32,0.25,0.32,0.31,0.31,0.28,0.31,0.31,0,0,0.32,0.26,0.31,0.31,0,0,0,0,0.26,0.26,0,0,0.27,0.25,fall_down
0.26,0.25,0.28,0.25,0.27,0.25,0.29,0.29,0.28,0.33,0.29,0.23,0.32,0.25,0.31,0.29,0.31,0.29,0,0,0,0,0.32,0.26,0,0,0,0,0.26,0.25,0.26,0.25,0,0,0.27,0.23,fall_down
0.26,0.23,0.28,0.22,0.27,0.23,0.28,0.28,0.28,0.32,0.29,0.22,0.32,0.23,0.31,0.28,0.31,0.28,0.31,0.32,0,0,0.32,0.26,0,0,0,0,0,0,0.26,0.22,0,0,0.27,0.2,fall_down
0.26,0.19,0.28,0.19,0.27,0.2,0.28,0.25,0.27,0.28,0.29,0.19,0.32,0.22,0.31,0.26,0.31,0.26,0.28,0.31,0.3,0.35,0.32,0.26,0.29,0.31,0.31,0.33,0,0,0.26,0.17,0,0,0.27,0.17,fall_down
0.27,0.19,0.28,0.19,0,0,0,0,0,0,0.29,0.19,0.32,0.22,0.32,0.26,0.31,0.26,0.28,0.31,0.3,0.35,0.32,0.26,0.29,0.31,0.31,0.33,0,0,0.27,0.17,0,0,0.27,0.16,fall_down
0,0,0.4,0.04,0.42,0.04,0.43,0.09,0.43,0.12,0.38,0.06,0.38,0.1,0.38,0.15,0.42,0.13,0.43,0.19,0.45,0.25,0.4,0.16,0.42,0.2,0.43,0.25,0,0,0,0,0.4,0.02,0.38,0.02,fall_down
0,0,0.39,0.06,0.41,0.06,0.42,0.09,0.44,0.12,0.37,0.07,0.37,0.12,0.37,0.15,0.41,0.15,0.43,0.2,0.44,0.25,0.39,0.16,0.41,0.22,0.43,0.25,0,0,0,0,0.4,0.03,0.38,0.03,fall_down
0,0,0.38,0.09,0.4,0.09,0.43,0.12,0.44,0.12,0.37,0.09,0.36,0.15,0.37,0.17,0.4,0.17,0.42,0.2,0.44,0.25,0.38,0.19,0.39,0.23,0,0,0,0,0,0,0.39,0.06,0.37,0.06,fall_down
0,0,0.36,0.19,0.37,0.19,0.39,0.19,0.4,0.19,0.35,0.2,0.35,0.25,0.35,0.28,0.38,0.26,0,0,0,0,0.37,0.28,0,0,0,0,0.37,0.16,0,0,0.37,0.16,0.35,0.16,fall_down
0,0,0.36,0.19,0.37,0.19,0.39,0.2,0.4,0.17,0.35,0.2,0.35,0.25,0.35,0.28,0.38,0.26,0,0,0,0,0.37,0.28,0,0,0,0,0.37,0.16,0,0,0.37,0.16,0.36,0.17,fall_down
0,0,0.37,0.17,0.38,0.15,0.39,0.16,0,0,0.35,0.19,0.35,0.25,0.35,0.28,0.4,0.23,0,0,0,0,0.4,0.26,0,0,0,0,0,0,0,0,0.37,0.15,0.35,0.16,fall_down
0,0,0.38,0.17,0.38,0.16,0.41,0.16,0.43,0.16,0.36,0.19,0.35,0.25,0.35,0.28,0.41,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.15,0.36,0.16,fall_down
0,0,0.38,0.17,0.4,0.16,0.42,0.16,0.44,0.16,0.37,0.19,0.36,0.25,0.35,0.28,0.42,0.23,0,0,0,0,0.4,0.26,0,0,0,0,0,0,0,0,0.38,0.15,0.37,0.16,fall_down
0,0,0.4,0.13,0.41,0.13,0.43,0.16,0,0,0.38,0.15,0.37,0.19,0.38,0.22,0.41,0.2,0.43,0.22,0.42,0.26,0.39,0.22,0,0,0,0,0,0,0,0,0.4,0.1,0.39,0.1,fall_down
0,0,0.4,0.13,0.41,0.13,0.43,0.16,0.43,0.16,0.38,0.15,0.37,0.19,0.38,0.22,0.41,0.2,0.43,0.22,0.42,0.26,0.39,0.22,0,0,0,0,0,0,0,0,0.4,0.1,0.39,0.1,fall_down
0.4,0.04,0.41,0.06,0.4,0.06,0.4,0.1,0.4,0.13,0.42,0.06,0.43,0.1,0.43,0.15,0.41,0.15,0.4,0.2,0,0,0.42,0.15,0.42,0.22,0.43,0.23,0.4,0.03,0.4,0.03,0,0,0.41,0.03,fall_down
0.4,0.09,0.41,0.09,0.4,0.09,0.4,0.13,0.39,0.15,0.42,0.09,0.43,0.13,0.42,0.17,0.41,0.17,0.4,0.23,0,0,0.42,0.19,0.42,0.22,0,0,0,0,0.4,0.07,0,0,0.4,0.06,fall_down
0.38,0.12,0.4,0.13,0.39,0.15,0.38,0.16,0.37,0.19,0.41,0.13,0.42,0.19,0.4,0.22,0.41,0.22,0,0,0,0,0.42,0.22,0,0,0,0,0,0,0.38,0.1,0,0,0.39,0.1,fall_down
0.36,0.19,0.38,0.17,0,0,0,0,0,0,0.38,0.19,0.38,0.23,0.37,0.29,0.4,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.17,0,0,0.37,0.17,fall_down
0.36,0.19,0.38,0.17,0,0,0,0,0,0,0.38,0.19,0.38,0.23,0.37,0.29,0.4,0.23,0.38,0.25,0,0,0,0,0,0,0,0,0,0,0.36,0.17,0,0,0.37,0.17,fall_down
0.35,0.22,0.37,0.2,0.36,0.22,0.35,0.25,0.35,0.28,0.37,0.2,0.37,0.25,0.37,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.2,0,0,0.35,0.19,fall_down
0.41,0.1,0.42,0.13,0.42,0.13,0.41,0.16,0.4,0.19,0.43,0.13,0.44,0.17,0.45,0.22,0.42,0.2,0.4,0.23,0,0,0.43,0.22,0.42,0.25,0,0,0,0,0.42,0.1,0,0,0.42,0.1,fall_down
0.4,0.07,0.42,0.1,0.41,0.1,0.4,0.13,0.39,0.17,0.43,0.1,0.43,0.15,0.43,0.19,0.43,0.17,0,0,0,0,0.44,0.17,0.42,0.2,0,0,0.4,0.06,0.41,0.07,0,0,0.42,0.07,fall_down
0.4,0.07,0.42,0.1,0.41,0.1,0.4,0.13,0.39,0.17,0.43,0.1,0.43,0.16,0.43,0.19,0.43,0.17,0,0,0,0,0.44,0.17,0.42,0.2,0,0,0.4,0.06,0.41,0.07,0,0,0.42,0.07,fall_down
0.35,0.1,0.35,0.13,0.34,0.13,0.33,0.19,0.33,0.25,0.37,0.12,0.39,0.17,0.4,0.22,0.35,0.25,0.35,0.31,0.37,0.33,0.38,0.23,0.38,0.29,0.38,0.33,0.35,0.09,0.35,0.09,0.34,0.1,0.36,0.09,fall_down
0.35,0.1,0.35,0.13,0.34,0.13,0.33,0.19,0.33,0.25,0.37,0.12,0.39,0.17,0.4,0.22,0.35,0.25,0.35,0.32,0.37,0.33,0.38,0.23,0.38,0.31,0.38,0.33,0.35,0.09,0.35,0.09,0.34,0.1,0.36,0.09,fall_down
0.35,0.13,0.35,0.16,0.34,0.16,0.33,0.22,0.33,0.26,0.38,0.15,0.39,0.2,0.4,0.25,0.35,0.28,0.35,0.33,0.36,0.33,0.38,0.26,0.39,0.33,0,0,0.35,0.12,0.35,0.12,0.34,0.13,0.36,0.12,fall_down
0.35,0.13,0.36,0.16,0.34,0.16,0.33,0.22,0.33,0.26,0.38,0.15,0.39,0.2,0.4,0.25,0.35,0.28,0.35,0.33,0.36,0.33,0.38,0.26,0.39,0.33,0,0,0.35,0.12,0.35,0.12,0.34,0.13,0.36,0.12,fall_down
0.35,0.2,0.36,0.22,0.34,0.22,0.33,0.28,0.34,0.33,0.38,0.22,0.4,0.26,0.4,0.32,0.35,0.32,0.35,0.38,0,0,0.38,0.32,0.39,0.38,0,0,0.35,0.19,0.36,0.19,0.35,0.19,0.37,0.19,fall_down
0.36,0.32,0.37,0.31,0.35,0.32,0.35,0.38,0.35,0.44,0.38,0.31,0.39,0.36,0.4,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.31,0.35,0.31,0.37,0.29,fall_down
0.37,0.23,0.37,0.23,0.35,0.23,0.33,0.28,0.32,0.29,0.38,0.23,0.4,0.29,0.4,0.35,0.35,0.33,0.36,0.38,0,0,0.38,0.32,0.39,0.36,0,0,0.36,0.23,0.37,0.23,0.36,0.22,0.38,0.22,fall_down
0.36,0.17,0.37,0.2,0.35,0.22,0.34,0.26,0.34,0.31,0.38,0.2,0.4,0.25,0.41,0.29,0.36,0.32,0.35,0.38,0,0,0.38,0.32,0.4,0.38,0,0,0.36,0.17,0.37,0.17,0.35,0.17,0.37,0.17,fall_down
0.36,0.17,0.37,0.2,0.35,0.22,0.34,0.26,0.34,0.31,0.38,0.2,0.4,0.26,0.41,0.31,0.36,0.32,0.36,0.36,0,0,0.38,0.31,0.39,0.36,0,0,0.36,0.17,0.37,0.17,0.35,0.17,0.37,0.17,fall_down
0.36,0.17,0.37,0.2,0.35,0.22,0.34,0.26,0.34,0.31,0.38,0.2,0.4,0.26,0.41,0.31,0.36,0.32,0.36,0.36,0,0,0.38,0.31,0.39,0.36,0,0,0.36,0.17,0.37,0.17,0.35,0.17,0.37,0.17,fall_down
0.35,0.15,0.36,0.17,0.34,0.17,0.34,0.23,0.34,0.28,0.38,0.17,0.39,0.22,0.39,0.26,0.35,0.26,0.36,0.32,0.37,0.35,0.38,0.26,0.38,0.31,0.38,0.33,0.35,0.13,0.36,0.13,0.35,0.15,0.37,0.13,fall_down
0.35,0.13,0.36,0.16,0.34,0.17,0.34,0.22,0.34,0.28,0.38,0.16,0.39,0.2,0.38,0.25,0.35,0.26,0.36,0.31,0.37,0.33,0.38,0.25,0.38,0.28,0.38,0.32,0.35,0.12,0.35,0.12,0.34,0.13,0.37,0.12,fall_down
0,0,0.32,0.06,0.33,0.06,0.35,0.09,0.35,0.12,0.31,0.07,0.31,0.1,0.31,0.15,0.34,0.15,0.35,0.19,0.34,0.25,0.32,0.15,0.32,0.2,0.33,0.25,0,0,0,0,0.32,0.03,0.31,0.03,fall_down
0,0,0.32,0.09,0.34,0.07,0.35,0.1,0.36,0.13,0.31,0.09,0.31,0.13,0.31,0.16,0.34,0.16,0.35,0.2,0.34,0.25,0.32,0.16,0.32,0.2,0.33,0.25,0,0,0,0,0.33,0.04,0.32,0.06,fall_down
0,0,0.33,0.12,0.34,0.1,0.35,0.13,0.36,0.15,0.31,0.12,0,0,0,0,0.34,0.19,0.35,0.22,0.35,0.23,0.33,0.2,0.34,0.23,0,0,0,0,0,0,0.34,0.09,0.32,0.09,fall_down
0,0,0.34,0.13,0.34,0.13,0.36,0.15,0.37,0.16,0.32,0.13,0.32,0.16,0,0,0.34,0.2,0.36,0.22,0.35,0.23,0.33,0.2,0,0,0,0,0,0,0,0,0.34,0.1,0.33,0.1,fall_down
0,0,0.34,0.13,0.35,0.13,0.36,0.16,0.37,0.19,0.33,0.15,0.32,0.17,0.32,0.19,0.35,0.19,0.36,0.2,0.35,0.23,0.33,0.2,0.34,0.2,0.33,0.23,0,0,0,0,0.34,0.12,0.34,0.12,fall_down
0,0,0.34,0.15,0.35,0.15,0.36,0.16,0.37,0.2,0.33,0.15,0.32,0.16,0.32,0.17,0.35,0.19,0.36,0.2,0.35,0.23,0.34,0.19,0,0,0,0,0,0,0,0,0.35,0.12,0.34,0.12,fall_down
0,0,0.34,0.13,0.35,0.13,0.36,0.16,0.37,0.19,0.33,0.13,0.33,0.16,0.32,0.17,0.35,0.17,0.36,0.2,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.12,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.16,0.37,0.19,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.35,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.35,0.2,0.36,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.35,0.2,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.35,0.2,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.35,0.19,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.16,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.22,0,0,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.36,0.2,0.36,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0,0,0.34,0.09,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0,0,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.36,0.22,0.35,0.23,0.34,0.17,0.33,0.2,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0,0,0.35,0.17,0.36,0.22,0.35,0.23,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0,0,0,0,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.22,0,0,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0,0,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0.36,0.17,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.36,0.22,0,0,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.36,0.22,0,0,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.2,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.22,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.34,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.1,fall_down
0,0,0.34,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.1,fall_down
0,0,0.34,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.36,0.22,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.1,fall_down
0,0,0.34,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.36,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.35,0.19,0.36,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.22,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0.36,0.17,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0.36,0.17,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.2,0.35,0.23,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.2,0.35,0.23,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.2,0.35,0.23,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.36,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.36,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.35,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0.36,0.17,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.35,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0.35,0.12,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.15,0.33,0.16,0.35,0.17,0.35,0.19,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0.35,0.1,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.36,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0,0,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0,0,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0.36,0.17,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0,0,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.35,0.23,0.34,0.17,0.33,0.19,0.33,0.23,0,0,0,0,0,0,0,0,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.35,0.23,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0,0,0,0,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.35,0.23,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0,0,0,0,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.35,0.23,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0,0,0,0,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.35,0.19,0.36,0.22,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0,0,0.34,0.1,fall_down
0,0,0.35,0.13,0.35,0.13,0.36,0.15,0,0,0.34,0.13,0.33,0.16,0,0,0.35,0.17,0.36,0.2,0.35,0.23,0.34,0.17,0.34,0.19,0.33,0.23,0,0,0,0,0,0,0,0,fall_down
